schema,new_file,old_file,path,change_type,property,old_value,new_value,description
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","receptor.nrc","restriccion_modificada","pattern","^[0-9]{1,8}$","","NRC (Receptor)"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","receptor.numDocumento","restriccion_modificada","minLength","3","1","Número de documento de Identificación (Receptor)"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","receptor.tipoDocumento","restriccion_modificada","enum","[""36"",""13"",""02"",""03"",""37""]","","Tipo de documento de identificación (Receptor)"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","resumen.descuExenta","description_modificado","description","Monto global de Descuento, Bonificación, Rebajas y otros a ventas exentas","Descuento global ventas exentas","Descuento global ventas exentas"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","resumen.descuGravada","description_modificado","description","Monto global de Descuento, Bonificación, Rebajas y otros a ventas gravadas","Descuento global ventas gravadas","Descuento global ventas gravadas"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","resumen.descuNoSuj","description_modificado","description","Monto global de Descuento, Bonificación, Rebajas y otros a ventas no sujetas","Descuento global ventas no sujetas","Descuento global ventas no sujetas"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","resumen.observaciones","agregado","campo","","tipo=string|null | requerido=si | descripcion=Observaciones | restricciones=maxLength=3000","Observaciones"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","resumen.porcentajeDescuento","type_modificado","type","number|null","number","Porcentaje de Descuento"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","resumen.porcentajeDescuento","description_modificado","description","Porcentaje del monto global de Descuento, Bonificación, Rebajas y otros","Porcentaje de Descuento","Porcentaje de Descuento"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","resumen.subTotalVentas","description_modificado","description","Suma de operaciones sin impuestos","Suma de operaciones","Suma de operaciones"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","resumen.totalDescu","description_modificado","description","Total del monto de Descuento, Bonificación, Rebajas","Total de descuento","Total de descuento"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","resumen.totalLetras","type_modificado","type","string","string|null","Valor en Letras"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","resumen.totalLetras","restriccion_modificada","minLength","","1","Valor en Letras"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","resumen.tributos[].descripcion","restriccion_modificada","minLength","2","1","Nombre del Tributo"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","resumen.tributos[].descripcion","restriccion_modificada","maxLength","150","300","Nombre del Tributo"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","ventaTercero.codDomiciliado","agregado","campo","","tipo=integer|null | requerido=si | descripcion=Domicilio Fiscal","Domicilio Fiscal"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","ventaTercero.nit","type_modificado","type","string","string|null","NIT por cuenta de Terceros"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","ventaTercero.nit","restriccion_modificada","pattern","^([0-9]{14}|[0-9]{9})$","","NIT por cuenta de Terceros"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","ventaTercero.nit","restriccion_modificada","minLength","","1","NIT por cuenta de Terceros"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","ventaTercero.nit","restriccion_modificada","maxLength","14","20","NIT por cuenta de Terceros"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","ventaTercero.nombre","description_modificado","description","Nombre, denominación o razón social del Tercero","Nombre del Tercero","Nombre del Tercero"
"fe-nr","svfe-json-schemas-new/v4/fe-nr-v4.json","svfe-json-schemas-old/fe-nr-v3.json","ventaTercero.nombre","restriccion_modificada","maxLength","200","250","Nombre del Tercero"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.codigoGeneracion","description_modificado","description","Codigo Generacion","Codigo de generacion del DTE","Codigo de generacion del DTE"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.codigoGeneracion","restriccion_modificada","pattern","^[A-F0-9]{8}-[A-F0-9]{4}-[A-F0-9]{4}-[A-F0-9]{4}-[A-F0-9]{12}$","","Codigo de generacion del DTE"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.codigoGeneracionR","description_modificado","description","Codigo Generacion que reemplaza","Codigo Generación del documento que reemplaza al invalidado","Codigo Generación del documento que reemplaza al invalidado"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.codigoGeneracionR","restriccion_modificada","pattern","^[A-F0-9]{8}-[A-F0-9]{4}-[A-F0-9]{4}-[A-F0-9]{4}-[A-F0-9]{12}$","","Codigo Generación del documento que reemplaza al invalidado"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.correo","type_modificado","type","string","string|null","Correo electronico del receptor"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.correo","requerido_modificado","required","no","si","Correo electronico del receptor"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.correo","restriccion_modificada","format","email","","Correo electronico del receptor"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.fecEmi","description_modificado","description","Fecha de emision (formato yyyy-mm-dd)","Fecha de generación del DTE","Fecha de generación del DTE"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.montoIva","eliminado","campo","tipo=number|null | requerido=si | descripcion=Monto IVA | restricciones=minimum=0; exclusiveMaximum=100000000000; multipleOf=0.01","","Monto IVA"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.nombre","type_modificado","type","string","string|null","Nombre (Receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.nombre","description_modificado","description","Nombre/Denominacion/Razon social","Nombre (Receptor)","Nombre (Receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.nombre","restriccion_modificada","minLength","5","1","Nombre (Receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.nombre","restriccion_modificada","maxLength","200","250","Nombre (Receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.numDocumento","type_modificado","type","string","string|null","Número de documento de Identificación (Receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.numDocumento","description_modificado","description","Número de documento de Identificación ","Número de documento de Identificación (Receptor)","Número de documento de Identificación (Receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.numDocumento","restriccion_modificada","minLength","3","1","Número de documento de Identificación (Receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.numeroControl","type_modificado","type","string","string|null","Numero de Control del DTE"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.numeroControl","description_modificado","description","Numero control","Numero de Control del DTE","Numero de Control del DTE"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.numeroControl","restriccion_modificada","pattern","^DTE-0[0-9]|1[0-2]-[A-Z0-9]{8}-[0-9]{15}$","","Numero de Control del DTE"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.selloRecibido","restriccion_modificada","pattern","^[A-Z0-9]{40}$","","Sello de recepcion"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.telefono","requerido_modificado","required","no","si","Teléfono (Receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.telefono","description_modificado","description","Numero de telefono del receptor","Teléfono (Receptor)","Teléfono (Receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.telefono","restriccion_modificada","pattern","^[0-9+;]{8,50}$","","Teléfono (Receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.telefono","restriccion_modificada","maxLength","50","30","Teléfono (Receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.tipoDocumento","type_modificado","type","string","string|null","Tipo documento de identificación (receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.tipoDocumento","description_modificado","description","Tipo documento de identificación CAT-22: 36 - NIT, 13 - DUI, 02 - Carnet de residente, 03 - PASAPORTE, 37 - OTRO","Tipo documento de identificación (receptor)","Tipo documento de identificación (receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.tipoDocumento","restriccion_modificada","enum","[""36"",""13"",""02"",""03"",""37""]","","Tipo documento de identificación (receptor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.tipoDte","description_modificado","description","Tipo de documento","Tipo DTE","Tipo DTE"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.tipoDte","restriccion_modificada","enum","[""01"",""03"",""04"",""05"",""06"",""07"",""08"",""09"",""10"",""11"",""14"",""15""]","","Tipo DTE"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","documento.tipoDte","restriccion_modificada","pattern","^0[0-9]|1[0-5]$","","Tipo DTE"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.codEstable","description_modificado","description","Codigo, Numero o Identificador de establecimiento por Contribuyente","Codigo del estalecimiento asignado por el Contribuyente","Codigo del estalecimiento asignado por el Contribuyente"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.codEstableMH","type_modificado","type","string|null","string","Codigo del establecimiento asignado por el MH"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.codEstableMH","requerido_modificado","required","no","si","Codigo del establecimiento asignado por el MH"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.codEstableMH","description_modificado","description","Codigo, Numero o Identificador de establecimiento por MH","Codigo del establecimiento asignado por el MH","Codigo del establecimiento asignado por el MH"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.codPuntoVenta","description_modificado","description","Codigo, Numero o Identificador de punto de venta por Contribuyente","Codigo del Punto de Venta (Emisor) asignado por Contribuyente","Codigo del Punto de Venta (Emisor) asignado por Contribuyente"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.codPuntoVentaMH","type_modificado","type","string|null","string","Codigo del Punto de venta (Emisor) asignado por el MH"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.codPuntoVentaMH","requerido_modificado","required","no","si","Codigo del Punto de venta (Emisor) asignado por el MH"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.codPuntoVentaMH","description_modificado","description","Codigo, Numero o Identificador de punto de venta por MH","Codigo del Punto de venta (Emisor) asignado por el MH","Codigo del Punto de venta (Emisor) asignado por el MH"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.correo","description_modificado","description","Correo electronico del emisor","Correo electronico (Emisor)","Correo electronico (Emisor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.correo","restriccion_modificada","format","email","","Correo electronico (Emisor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.correo","restriccion_modificada","minLength","3","1","Correo electronico (Emisor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.nit","description_modificado","description","NIT, sin guiones","NIT (Emisor)","NIT (Emisor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.nit","restriccion_modificada","pattern","^([0-9]{14}|[0-9]{9})$","","NIT (Emisor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.nomEstablecimiento","eliminado","campo","tipo=string|null | requerido=si | descripcion=Nombre de establecimiento | restricciones=minLength=3; maxLength=150","","Nombre de establecimiento"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.nombre","description_modificado","description","Nombre/Denominacion/Razon social","Nombre (Emisor)","Nombre (Emisor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.nombre","restriccion_modificada","minLength","3","1","Nombre (Emisor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.telefono","type_modificado","type","string|null","string","Teléfono (Emisor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.telefono","description_modificado","description","Numero de telefono del emisor","Teléfono (Emisor)","Teléfono (Emisor)"
"invalidacion-schema","svfe-json-schemas-new/v3/invalidacion-schema-v3.json","svfe-json-schemas-old/anulacion-schema-v2.json","emisor.telefono","restriccion_modificada","pattern","^[0-9+;]{8,26}$","","Teléfono (Emisor)"
